comment,rating,company_name,company_logo,company_website
"Just save yourself allot of headache - don't use them -  very poor service ! Things that i discover after i made the order : FullFlex is insurance is covering 90% from the amount, BUT as a voucher !  YOU SHOULD BOLD IT! There is no any email address, meaning i need all the time to call them and to pay on international phone call and also to wait for 10-15  min on the phone , and after that to discover a person that is very kind but give a robotic service, no any intention to try to solve the case. 48 hours past since i order the flight , i did an advanced 2 months before the vacation - i have no idea what is going on with my tickets .",0,Bravofly,//s3-eu-west-1.amazonaws.com/tpd/logos/47ff74ec00006400050242a5/0x0.png,https://www.bravofly.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Not even a one star. Unreliable and totally and utterly rubbish business etiquette.  I ordered a necklace for my wife on the 16th of March and was guaranteed that it will be delivered on the 29th in time for Mother's day.The children picked the design and have been waiting for it to be delivered but to no avail. We are all so gutted and extremely disappointed. No present for their MUM. I want a full refund.,0,MyNameNecklace ,//s3-eu-west-1.amazonaws.com/tpd/logos/48c53b0c000064000503ab35/0x0.png,http://www.mynamenecklace.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"Unexpectedly cancelled my orders, TWICE. I had set up automatic delivery service for my mother to receive bouquets every month. First my valentine's day order was not received with no info from the company that it was cancelled. It was only have my mother called me to say she thought she was receiving flowers and didn't that I tried to contact the company and resolve. They had a technical error that cancelled my order. The company sent some cheap lilies instead of what I had ordered and my mother didn't care for them much. At least I wasn't charged since they entirely missed the holiday. Then for Easter I had another order to be sent and the exact same issue occurred. This time they only gave me a $15 credit and we completely missed any flowers to be sent for the occasion and it would take a month to get the order I had originally paid for sent. It's a great concept and when it works the flowers are nice. But if the orders keep getting mysteriously cancelled and never arrive I don't care how nice the flowers are, nothing arriving is the worst possible outcome for floral delivery company. They have no customer service phone number either, so everything needs to be done via e-mail, which means if you have an issue it takes a while to correct.",0,The Bouqs Company,//s3-eu-west-1.amazonaws.com/tpd/logos/58ed4eb00000ff0005a04f7b/0x0.png,https://bouqs.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
They blocked my id without any notification. Very bad indeed.,0,Paypal,//s3-eu-west-1.amazonaws.com/tpd/screenshots/46ca451b0000640005009529/198x149.png,http://www.paypal.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"Waited for over 2 hours for the food and they never called to say they were late, they would just keep changing the time (not the first time it's happened)! Never using this service again!!",0,Grubhub,//s3-eu-west-1.amazonaws.com/tpd/logos/48fbeb70000064000503d413/0x0.png,http://grubhub.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"I needed to receive my item within 3-5 business days, yes it was my fault for waiting but I chose this site to get my order within that time. It was three days before my item was even shipped and I did not receive my order within the max of five days even though I paid quite a bit extra to do so. Don't order here if you need it in a short period of time, they get in no hurry even though they charge you for it.",0,Bookbyte,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/482f25c30000640005028333/198x149.png,http://www.bookbyte.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"Purchased a runner and when I received it, the colors were different in person than viewed on the computer. I immediately called to return it and said the colors did not match an existing rug. I was told the runner was on 'special' and was not returnable! I had no idea! I was very upset because  they advertise a 30-day free trial period. I'm stuck with a runner that does not match the colors in my home. I will not shop at Rugs-Direct again.",0,Rugs Direct,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/55ca5b9d0000ff00058209f4/198x149.png,http://rugs-direct.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"Super Shuttle in Cancun pvt car was a no show for return trip to the airport so I took a cab in desperation after 25 min of waiting. $30 charge. Emailed Super Shuttle and the hotel called but still no car. Expedia claims they have no responsibility for a no service problem from their vendors. Not sure which was worse; no show car or all that time with calls/emails to Expedia only to hear they are not responsible. Wasn't the money, just hate to pay for no service. Moral is book the car directly next time. One call to CC company and the charge would have been reversed.",0,Expedia,//s3-eu-west-1.amazonaws.com/tpd/screenshots/46d9f1b100006400050106cf/198x149.png,http://www.expedia.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"I ordered a Pandora Charm. I received an email on Oct 9 it had been shipped by UPS. Pulled tracking number, no updates. Found out yesterday never shipped because out if stock and I was never notified. The Customer Service said shipping this week from another store. We shall see.",0,Reeds Jewelers,//s3-eu-west-1.amazonaws.com/tpd/screenshots/49179722000064000503e4d3/198x149.png,https://www.reeds.com/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"Have taken bus from Tampa to Orlando amtrak station numerous times This last Saturday June 16,2018 the driver at the end of the ride locked the doors after shutting bus down and would not allow passengers out until all bags were unloaded. Since the bus was full it took 10 to 15 minutes and several elderly passengers were complaining about being locked in bus without air-conditioning in early afternoon heat. If there had been medical emergency  or fire in bus this would have been a disaster for the passengers and a financial disaster for the company .This idiot driver should be fired",0,Martz Group,//s3-eu-west-1.amazonaws.com/tpd/logos/5aa6c1cd48f6e800016dff41/0x0.png,http://martzgroup.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"I ordered a dress here with the hopes that it would fit for a simple beach wedding.  I wanted my mom to see it first before we made the ultimate decision but she was not able to come over for a couple of weeks.  Unfortunately, that put me well past their ridiculous 5 day return policy.  I ended up finding something else I liked better through JcPenney who does not have such a tight window.  I ordered dresses from several places including Amazon, Macy's, Belk and ModCloth and had no trouble returning the dresses I did not want.  Now, I am just stuck with this dress and the cost of it.  Fortunately, I ordered a relatively cheap dress.  Simply dresses also has a 10% charge for returns along with an $8.00 shipping charge. There is a reason that millions of people shop at stores like Macy's and have never heard of Simply Dresses.  Customer service is key.",0,Simply Dresses,//s3-eu-west-1.amazonaws.com/tpd/screenshots/497d1a18000064000504114a/198x149.png,http://www.simplydresses.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"When the food does show up, the drivers are pleasant - the issue is that the food does not usually show up.  The driver calls and says they are lost - I refer them to the receptionist, who is good at giving directions; but they never show up.  Other groups are able to get here without issues, so I am not sure why Grubhub is not able to.",0,Grubhub,//s3-eu-west-1.amazonaws.com/tpd/logos/48fbeb70000064000503d413/0x0.png,http://grubhub.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"Bought my Latiss from Groupon send out the coupon and UPC label and all information I need for my free bottle .when I called they said oh we can't find it they want me to do it again.  I don't have all the paperwork TO do  it again and Groupon doesn't  help me obviously.so because the offer was  a  mistake  in  print , they found a way to make up there mistake.",0,Groupon,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/4bdc3cf00000640005059fb9/198x149.png,http://www.groupon.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
i am fuming...after booking the car as full to full fuel at the counter i was told there was a 30 euros charge even if we brought it back full.. i challenged it was told if i took out the extra insurance they would forfeit the 30euros. i asked how much was it was told it was 100 euris so I agreed...only to find 168euros was charged to my card...as the 100 euros was actually 132 plus tax plus credit card charge!!! never never use firefly!!!! con artists!!,0,Firefly Car Rental,//s3-eu-west-1.amazonaws.com/tpd/screenshots/514f2cdd000064000524d8cf/198x149.png,http://fireflycarrental.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
